0.015336217975387978; 23.679767749332
1.00846901321203; 24.56927609661085
2.003751421518319; 28.310604449622005
3.001946208822196; 35.91568893943173
4.0081211457206525; 45.774438558048786
5.003467117854272; 57.93342825531546
6.010404820680666; 68.80411400499881
7.011165275196701; 79.81298366294067
8.009810787821632; 88.01603041201686
9.00609866030566; 93.09127457416088
10.019150047615085; 95.40611507133016
11.018633447054794; 96.38742499468373
12.011523544041635; 96.95495366389605
12.991712432622343; 97.33887918095888
13.26194537671391; 97.51458500910695
