avg	smoch	horni	spodni	time
30.19890106	0.414065226	30.61296629	29.78483584	2.7301796
30.22986916	0.385685406	30.61555457	29.84418375	2.76748
30.20406241	0.424720894	30.6287833	29.77934152	2.804718667
30.19632039	0.391291165	30.58761155	29.80502922	2.842042133
30.18857797	0.386203632	30.5747816	29.80237434	2.879379783
30.20406241	0.417285566	30.62134798	29.78677684	2.916695033
30.17309471	0.413823793	30.5869185	29.75927091	2.953912233
30.17309431	0.439046095	30.61214041	29.73404822	2.991261033
30.19115904	0.391767442	30.58292648	29.79939159	3.028656783
30.17051403	0.4494351	30.61994913	29.72107893	3.065959667
30.20148213	0.373314013	30.57479614	29.82816812	3.103229133
30.20664309	0.427985215	30.6346283	29.77865787	3.140586167
30.19115943	0.372599731	30.56375916	29.8185597	3.178118283
30.21954646	0.399077044	30.6186235	29.82046942	3.2154427
30.20148174	0.328627246	30.53010898	29.87285449	3.25269805
30.17825566	0.392701306	30.57095697	29.78555436	3.289962767
30.19890145	0.437145811	30.63604727	29.76175564	3.327311417
30.21180444	0.40049303	30.61229747	29.81131141	3.36469555
30.22212713	0.390780223	30.61290736	29.83134691	3.401989867
30.24793349	0.345461675	30.59339517	29.90247182	3.439412383
30.21438511	0.410852015	30.62523712	29.8035331	3.47674625
30.23244944	0.348284025	30.58073347	29.88416542	3.514055183
30.20406202	0.399511217	30.60357323	29.8045508	3.551292767
30.21696539	0.38143195	30.59839734	29.83553344	3.588630917
30.20148174	0.416886399	30.61836814	29.78459534	3.625936583
30.25567551	0.399177028	30.65485254	29.85649849	3.663252783
30.28922429	0.408234448	30.69745874	29.88098984	3.700558167
30.26083647	0.397622965	30.65845944	29.86321351	3.737825917
30.26857928	0.417604669	30.68618395	29.85097461	3.775135533
30.25825658	0.344245742	30.60250233	29.91401084	3.812423117
30.23503012	0.483555545	30.71858566	29.75147457	3.8497896
30.25825619	0.407253762	30.66550995	29.85100243	3.887098133
30.28406333	0.413662902	30.69772623	29.87040043	3.9243657
30.24535321	0.435313597	30.68066681	29.81003961	3.9625319
30.27890198	0.42062384	30.69952582	29.85827814	3.999797633
30.25825619	0.340940291	30.59919648	29.9173159	4.037175217
30.26083726	0.397371251	30.65820851	29.86346601	4.074403733
30.30728901	0.347154036	30.65444305	29.96013498	4.111788183
30.25825619	0.384458105	30.64271429	29.87379808	4.149065317
30.28922468	0.426191894	30.71541658	29.86303279	4.186283733
30.24019186	0.408413362	30.64860522	29.8317785	4.223626467
30.30728941	0.317180433	30.62446984	29.99010897	4.260886917
30.32535374	0.473184405	30.79853814	29.85216933	4.298411
30.32019239	0.509417735	30.82961012	29.81077465	4.33566355
30.26599821	0.406451663	30.67244988	29.85954655	4.372932583
30.32535334	0.347863017	30.67321636	29.97749033	4.41022015
30.34599913	0.329638308	30.67563744	30.01636083	4.447532317
30.38212858	0.438986009	30.82111459	29.94314257	4.484867717
30.39503156	0.432875021	30.82790658	29.96215654	4.5222186
30.35632183	0.423857767	30.7801796	29.93246407	4.5596172
30.30728941	0.470544565	30.77783397	29.83674484	4.59696125
30.42600006	0.418306315	30.84430637	30.00769374	4.634193267
30.36922521	0.348971776	30.71819698	30.02025343	4.6714449
30.42341899	0.418879062	30.84229805	30.00453993	4.70879275
30.39503196	0.420624388	30.81565634	29.97440757	4.746174
30.39503196	0.392786692	30.78781865	30.00224526	4.783559033
30.37954791	0.409943801	30.78949171	29.96960411	4.820834233
30.40535505	0.409618517	30.81497357	29.99573653	4.858301183
30.44406439	0.405861959	30.84992634	30.03820243	4.895633583
30.50083884	0.391002671	30.89184151	30.10983617	4.932948017
30.43890304	0.414788841	30.85369188	30.0241142	4.970315467
30.47761316	0.438894872	30.91650803	30.03871829	5.007618433
30.44148371	0.418672294	30.860156	30.02281142	5.04502905
30.41567657	0.490121803	30.90579837	29.92555477	5.082275567
30.48793586	0.429709467	30.91764533	30.05822639	5.119536717
30.46729046	0.450102051	30.91739251	30.01718841	5.1569261
30.46470978	0.396398482	30.86110827	30.0683113	5.19417845
30.43374169	0.442235648	30.87597733	29.99150604	5.231435667
30.39761263	0.292037056	30.68964969	30.10557558	5.2687487
30.50341951	0.428607634	30.93202715	30.07481188	5.30610475
30.47503209	0.408332215	30.88336431	30.06669988	5.343364283
30.53954896	0.397338136	30.9368871	30.14221083	5.38074555
30.61438814	0.474560991	31.08894913	30.13982715	5.418125483
30.60922679	0.474238108	31.0834649	30.13498868	5.45538365
30.65567894	0.536666099	31.19234504	30.11901284	5.492740283
30.60664612	0.487287321	31.09393344	30.11935879	5.5302072
30.52406491	0.611709356	31.13577427	29.91235556	5.5675095
30.64277517	0.496909531	31.1396847	30.14586564	5.60481995
30.68922732	0.492182734	31.18141005	30.19704458	5.642121867
30.64793652	0.483968404	31.13190492	30.16396812	5.679388567
30.67632394	0.513635837	31.18995978	30.16268811	5.717489767
30.63245247	0.543068406	31.17552088	30.08938407	5.75481455
30.70213069	0.521676716	31.22380741	30.18045398	5.7921777
30.6401941	0.572686031	31.21288013	30.06750807	5.82947265
30.68148529	0.518616614	31.20010191	30.16286868	5.867079733
30.78729218	0.444773102	31.23206528	30.34251907	5.904332367
30.7434207	0.420307172	31.16372788	30.32311353	5.9415757
30.76922745	0.437085065	31.20631252	30.33214239	5.978920483
30.66083989	0.425378564	31.08621846	30.23546133	6.016216033
30.7640661	0.453785701	31.2178518	30.3102804	6.05357105
30.7330984	0.482976477	31.21607487	30.25012192	6.091080383
30.79761488	0.488188829	31.2858037	30.30942605	6.12844875
30.78729257	0.472437495	31.25973006	30.31485507	6.165767733
30.81051825	0.484766326	31.29528458	30.32575192	6.20300755
30.90084148	0.53055023	31.43139171	30.37029125	6.240304983
30.86213175	0.590209961	31.45234171	30.27192179	6.277606917
30.88019608	0.526543344	31.40673942	30.35365273	6.314835633
30.80277623	0.633340741	31.43611697	30.16943548	6.35221725
30.93180918	0.544513214	31.4763224	30.38729597	6.389487117
30.86471242	0.545454911	31.41016733	30.31925751	6.426855083
30.89051917	0.581502307	31.47202148	30.30901686	6.46413785
30.98600375	0.504015787	31.49001953	30.48198796	6.50140325
31.01955173	0.568647713	31.58819945	30.45090402	6.5388053
31.09439091	0.492196169	31.58658708	30.60219474	6.576159983
31.15374643	0.556813232	31.71055966	30.5969332	6.613560133
31.15890778	0.539327292	31.69823507	30.61958049	6.651106983
31.11503631	0.587314753	31.70235106	30.52772156	6.688550867
31.12793968	0.531603612	31.6595433	30.59633607	6.725829217
31.15632711	0.554067497	31.7103946	30.60225961	6.76312385
31.16923009	0.594370559	31.76360065	30.57485953	6.800457583
31.17955279	0.604304705	31.78385749	30.57524808	6.837903717
31.22858561	0.584563871	31.81314948	30.64402174	6.875182767
31.31116642	0.697475815	32.00864223	30.6136906	6.912540983
31.29310209	0.641074664	31.93417675	30.65202742	6.94985575
31.3343921	0.596428595	31.93082069	30.73796351	6.987239617
31.39890897	0.588616932	31.9875259	30.81029204	7.024561417
31.44278005	0.574601648	32.0173817	30.8681784	7.061929167
31.4789095	0.54869257	32.02760207	30.93021693	7.09922085
31.39374723	0.579380193	31.97312742	30.81436704	7.136546383
31.48407085	0.632994122	32.11706497	30.85107673	7.173844417
31.56665205	0.673666683	32.24031873	30.89298537	7.211164317
31.57955542	0.66945194	32.24900736	30.91010348	7.2485332
31.57439407	0.684114216	32.25850829	30.89027986	7.285805283
31.5924588	0.679915282	32.27237408	30.91254352	7.32309745
31.62858825	0.621076879	32.24966513	31.00751137	7.360366033
31.64665258	0.531553756	32.17820633	31.11509882	7.397716433
31.84278269	0.640118963	32.48290165	31.20266372	7.435084533
31.77826621	0.656503395	32.4347696	31.12176281	7.472752933
31.82987971	0.630685401	32.46056511	31.1991943	7.510125067
31.80149228	0.670406214	32.4718985	31.13108607	7.547415217
31.90213782	0.687803554	32.58994137	31.21433426	7.584695767
31.87891214	0.709827463	32.5887396	31.16908467	7.622049117
32.00278413	0.730331514	32.73311565	31.27245262	7.6594717
32.06988129	0.664959727	32.73484102	31.40492156	7.696921117
31.92278361	0.7120661	32.63484971	31.21071751	7.734199333
32.11633304	0.709723826	32.82605687	31.40660922	7.77149855
32.17826885	0.621805297	32.80007414	31.55646355	7.8088089
32.1318167	0.741507807	32.87332451	31.39030889	7.8461576
32.22472099	0.761115633	32.98583663	31.46360536	7.883469317
32.17826885	0.765573894	32.94384274	31.41269495	7.9207997
32.2969795	0.752934549	33.04991404	31.54404495	7.95812425
32.3073022	0.743329333	33.05063153	31.56397286	7.99570065
32.38988379	0.765635296	33.15551909	31.62424849	8.03302805
32.41827043	0.759757731	33.17802816	31.6585127	8.070347533
32.48020623	0.852516995	33.33272323	31.62768924	8.10768125
32.47246499	0.820537802	33.2930028	31.65192719	8.144954483
32.60665812	0.815561865	33.42221998	31.79109625	8.182279267
32.53181973	0.880115762	33.41193549	31.65170397	8.219603633
32.6814973	0.81045078	33.49194808	31.87104652	8.256950583
32.71762714	0.82494768	33.54257482	31.89267946	8.294255483
32.78988603	0.895046683	33.68493272	31.89483935	8.331588583
32.76924064	0.912167855	33.68140849	31.85707278	8.368840233
32.84149953	0.951105953	33.79260548	31.89039358	8.4061855
32.97827451	0.848861212	33.82713572	32.1294133	8.44368135
32.97569384	0.943747107	33.91944094	32.03194673	8.48097095
33.05569476	0.887110265	33.94280502	32.16858449	8.518291817
33.07892083	0.925073466	34.0039943	32.15384737	8.555620233
33.11504949	0.921639301	34.03668879	32.19341019	8.592918233
33.14859748	1.03472644	34.18332392	32.11387104	8.63025315
33.23117829	1.005311957	34.23649025	32.22586633	8.667467683
33.28279139	0.983309548	34.26610094	32.29948184	8.704780817
33.22859761	0.992900231	34.22149785	32.23569738	8.742150517
33.44537352	0.96447034	34.40984386	32.48090318	8.779478933
33.43247053	1.050820641	34.48329117	32.38164989	8.816779367
33.57956861	1.039927017	34.61949562	32.53964159	8.8541053
33.52537444	1.05734773	34.58272217	32.46802671	8.89144015
33.57698793	1.074622338	34.65161027	32.50236559	8.928724267
33.68537628	1.071848507	34.75722478	32.61352777	8.966056333
33.81440884	1.051175377	34.86558422	32.76323346	9.003341433
33.77569832	1.100421076	34.8761194	32.67527725	9.040659117
33.85827913	1.061195238	34.91947437	32.79708389	9.0780736
33.91505359	1.186862815	35.1019164	32.72819077	9.115389833
33.86085941	1.26101709	35.1218765	32.59984232	9.1526755
34.01053816	1.156171127	35.16670929	32.85436704	9.190092017
34.17828203	1.170340899	35.34862293	33.00794113	9.2274371
34.13441056	1.142490193	35.27690075	32.99192036	9.264758133
34.17570057	1.278966966	35.45466753	32.8967336	9.302036367
34.29699229	1.322885557	35.61987784	32.97410673	9.339337283
34.44150968	1.195127755	35.63663744	33.24638193	9.376655083
34.52925106	1.239266519	35.76851758	33.28998454	9.41389385
34.51376779	1.243348607	35.7571164	33.27041919	9.4511711
34.58860736	1.30042319	35.88903055	33.28818418	9.488529633
34.66860671	1.26898262	35.93758933	33.39962409	9.525798733
34.73828493	1.334828848	36.07311378	33.40345609	9.563184183
34.82344642	1.342553958	36.16600038	33.48089246	9.600434867
34.82602709	1.337081187	36.16310828	33.48894591	9.6376496
35.03506176	1.387162485	36.42222424	33.64789927	9.674894383
35.02473906	1.387124065	36.41186312	33.63761499	9.712212117
35.02731973	1.365889117	36.39320885	33.66143061	9.749551267
35.25699901	1.387987739	36.64498675	33.86901127	9.786821733
35.24925698	1.350269996	36.59952698	33.89898699	9.8241162
35.31119239	1.444975809	36.7561682	33.86621658	9.861467567
35.46344985	1.416061495	36.87951134	34.04738835	9.89881595
35.51248267	1.396636221	36.90911889	34.11584645	9.936165583
35.54603144	1.434592628	36.98062407	34.11143882	9.973507033
35.62087102	1.453043343	37.07391436	34.16782767	10.01076843
35.68280721	1.509641181	37.19244839	34.17316603	10.04802658
35.80667882	1.546985914	37.35366473	34.25969291	10.08541043
35.92022851	1.570467469	37.49069598	34.34976104	10.12265723
36.05184293	1.51718781	37.56903074	34.53465512	10.15997513
36.09571362	1.607016415	37.70273003	34.4886972	10.1972958
36.09313294	1.580473041	37.67360598	34.5126599	10.23464647
36.33313413	1.65139364	37.98452777	34.68174049	10.27193953
36.34861818	1.583638911	37.93225709	34.76497927	10.3092082
36.49829575	1.606275469	38.10457122	34.89202028	10.34650782
36.50087721	1.616688844	38.11756605	34.88418837	10.38379402
36.54474711	1.639258353	38.18400546	34.90548876	10.42113587
36.73571705	1.668999876	38.40471693	35.06671717	10.45845852
36.81055583	1.676509297	38.48706513	35.13404654	10.49584043
36.87765417	1.755389152	38.63304332	35.12226501	10.53309537
36.88023405	1.757524404	38.63775846	35.12270965	10.57039703
37.04797792	1.706908953	38.75488687	35.34106897	10.60768632
37.14346132	1.818068237	38.96152955	35.32539308	10.64495988
37.24668752	1.787088504	39.03377603	35.45959902	10.68244688
37.30088248	1.889770648	39.19065313	35.41111183	10.71979332
37.53572311	1.831713252	39.36743636	35.70400986	10.75712408
37.58991728	1.891239375	39.48115666	35.69867791	10.79442322
37.6415292	1.914270145	39.55579935	35.72725906	10.83166238
37.76023946	1.957553273	39.71779273	35.80268619	10.86906548
37.83507903	1.90597257	39.7410516	35.92910646	10.90639077
37.92282119	1.916050815	39.83887201	36.00677038	10.94376937
38.00282211	1.989906762	39.99272887	36.01291535	10.98114793
38.22992071	1.953623318	40.18354403	36.27629739	11.01846407
38.21701655	1.994011046	40.2110276	36.22300551	11.05575655
38.37443693	2.031661122	40.40609805	36.34277581	11.09305928
38.49314719	2.176127241	40.66927443	36.31701995	11.13060983
38.61443891	2.073840599	40.68827951	36.54059831	11.1681184
38.75895591	2.150227786	40.9091837	36.60872813	11.20556003
38.81315008	2.145946204	40.95909629	36.66720388	11.24308427
38.9034737	2.201523163	41.10499687	36.70195054	11.28065627
39.12282949	2.257842283	41.38067178	36.86498721	11.31812997
39.1950876	2.273394725	41.46848233	36.92169288	11.3556686
39.2802483	2.336503891	41.61675219	36.94374441	11.39318288
39.37573327	2.275268387	41.65100166	37.10046488	11.43061685
39.51508971	2.400423678	41.91551339	37.11466604	11.4680206
39.60283266	2.358772996	41.96160565	37.24405966	11.50557212
39.70863954	2.448439608	42.15707915	37.26019993	11.54305247
39.91509274	2.44593552	42.36102826	37.46915722	11.58052872
39.96928692	2.509931441	42.47921836	37.45935547	11.61795182
40.07767447	2.514157753	42.59183223	37.56351672	11.65548248
40.29186891	2.494228804	42.78609772	37.79764011	11.69294432
40.40025647	2.606997481	43.00725395	37.79325899	11.7305351
40.53187089	2.657367956	43.18923884	37.87450293	11.76800963
40.6247744	2.600487511	43.22526191	38.02428689	11.8055381
40.74606533	2.696719377	43.44278471	38.04934595	11.84296272
40.88284031	2.709834509	43.59267482	38.1730058	11.88049015
41.07639092	2.735639926	43.81203085	38.340751	11.91798228
41.14090701	2.671893015	43.81280002	38.46901399	11.95557462
41.24413322	2.781366406	44.02549962	38.46276681	11.99296197
41.47639159	2.785637543	44.26202914	38.69075405	12.03129695
41.57187656	2.843036951	44.41491351	38.72883961	12.0688429
41.68284637	2.989263963	44.67211033	38.69358241	12.10646952
41.7628465	2.943738441	44.70658494	38.81910806	12.14399442
41.90220216	3.008473747	44.91067591	38.89372841	12.18149702
42.14220256	3.020205619	45.16240818	39.12199694	12.21895043
42.21446146	3.064644412	45.27910587	39.14981704	12.2565357
42.43381803	3.133156501	45.56697453	39.30066153	12.29404053
42.47510883	3.13197658	45.60708541	39.34313225	12.3314471
42.65833517	3.097024153	45.75535933	39.56131102	12.36874995
42.82607825	3.178296967	46.00437522	39.64778129	12.40606315
42.955112	3.164173935	46.11928593	39.79093806	12.44337687
43.10478956	3.222745242	46.32753481	39.88204432	12.48065892
43.25962927	3.283313512	46.54294278	39.97631576	12.51785388
43.43769583	3.291323991	46.72901982	40.14637184	12.55514628
43.61059948	3.375802714	46.98640219	40.23479676	12.59247275
43.70608445	3.325770169	47.03185461	40.38031428	12.629808
43.85834426	3.373837195	47.23218146	40.48450707	12.66709558
43.98995789	3.472557556	47.46251545	40.51740034	12.70437728
44.23770032	3.459158719	47.69685904	40.7785416	12.74165622
44.28415247	3.547798805	47.83195127	40.73635366	12.77899647
44.45963757	3.564571395	48.02420897	40.89506618	12.8162941
44.64028403	3.487137129	48.12742115	41.1531469	12.85363022
44.75641439	3.608385309	48.3647997	41.14802908	12.89094685
45.00157693	3.61884327	48.6204202	41.38273366	12.92825205
45.11770651	3.662045866	48.77975238	41.45566065	12.96555552
45.3989985	3.711377953	49.11037645	41.68762055	13.00284362
45.43512716	3.790376083	49.22550325	41.64475108	13.04019522
45.68287116	3.794497765	49.47736893	41.8883734	13.07753248
45.81190491	3.834349394	49.6462543	41.97755551	13.11488965
46.04932463	3.822120896	49.87144553	42.22720374	13.15220613
46.21448782	3.948501081	50.1629889	42.26598674	13.18952473
46.31513414	3.953177138	50.26831128	42.361957	13.22688077
46.59900602	3.949116067	50.54812209	42.64988995	13.26413583
46.65578008	4.059976941	50.71575702	42.59580314	13.30140187
46.88287868	4.042945452	50.92582413	42.83993323	13.33874508
47.05836536	4.101511391	51.15987675	42.95685396	13.37598205
47.22610765	4.114042296	51.34014994	43.11206535	13.41326675
47.39126927	4.137619396	51.52888866	43.25364987	13.45059357
47.5641737	4.138871086	51.70304478	43.42530261	13.48787113
47.75256296	4.213160984	51.96572394	43.53940198	13.52524027
47.99514404	4.244938616	52.24008265	43.75020542	13.56260403
48.21191994	4.295026808	52.50694675	43.91689313	13.59990682
48.42869663	4.321026036	52.74972266	44.10767059	13.6372177
48.54998677	4.379061027	52.9290478	44.17092574	13.67474215
48.76418121	4.385470985	53.1496522	44.37871023	13.71206387
48.94998902	4.436613204	53.38660222	44.51337581	13.74934408
49.16676492	4.45165624	53.61842116	44.71510868	13.78758083
49.33450721	4.569932209	53.90443942	44.764575	13.82487548
49.58483267	4.529871248	54.11470392	45.05496142	13.86215968
49.67257404	4.58355307	54.25612711	45.08902097	13.8994903
49.88418859	4.588766137	54.47295473	45.29542246	13.936756
50.02354346	4.64986802	54.67341148	45.37367544	13.97407693
50.29967646	4.612525392	54.91220185	45.68715107	14.01130623
50.51903225	4.822794364	55.34182661	45.69623789	14.04864182
50.76935614	4.791370439	55.56072658	45.9779857	14.08594305
50.92677652	4.870958103	55.79773462	46.05581842	14.12326165
51.11000365	4.851600171	55.96160382	46.25840348	14.16054247
51.3112955	5.031924336	56.34321984	46.27937116	14.19779628
51.56936141	4.9781003	56.54746171	46.59126111	14.23509488
51.85839542	4.98825635	56.84665177	46.87013907	14.2723492
51.95646028	5.077209932	57.03367021	46.87925035	14.30961713
52.28420677	5.078828422	57.3630352	47.20537835	14.34690447
52.42098018	5.136033268	57.55701345	47.28494691	14.38420827
52.62485271	5.136046241	57.76089895	47.48880647	14.421447
52.82098321	5.21368307	58.03466628	47.60730014	14.45872103
53.07646845	5.182065375	58.25853383	47.89440307	14.4960466
53.30614773	5.227296594	58.53344432	48.07885113	14.53333665
53.51776149	5.301100679	58.81886217	48.21666081	14.57061683
53.81453753	5.288100973	59.1026385	48.52643655	14.60795372
53.96679656	5.384491537	59.35128809	48.58230502	14.6452176
54.22744314	5.386718072	59.61416122	48.84072507	14.68251423
54.42357365	5.452368779	59.87594243	48.97120487	14.71976833
54.70486563	5.509297081	60.21416271	49.19556855	14.7571188
54.93970547	5.494754631	60.4344601	49.44495084	14.79442723
55.17196621	5.635179429	60.80714564	49.53678678	14.83174518
55.36551525	5.582369982	60.94788523	49.78314527	14.86902837
55.59003396	5.669639278	61.25967324	49.92039469	14.90639505
55.80938897	5.65507086	61.46445983	50.15431811	14.94374648
56.01326228	5.704525513	61.71778779	50.30873677	14.98099633
56.25584414	5.740489711	61.99633386	50.51535443	15.01824452
56.57842693	5.755903584	62.33433051	50.82252334	15.0556352
56.77197676	5.866859056	62.63883581	50.9051177	15.09292902
57.02488211	5.810648037	62.83553014	51.21423407	15.13033483
57.23649508	5.841712721	63.07820781	51.39478236	15.16764955
57.42746424	5.925177761	63.352642	51.50228648	15.2049336
57.7113369	5.947788645	63.65912554	51.76354825	15.2422601
57.98746832	5.98878372	63.97625204	51.9986846	15.27950173
58.2171476	6.067923546	64.28507114	52.14922405	15.31683212
58.43908328	6.07101808	64.51010136	52.3680652	15.35412807
58.76424752	6.04617759	64.81042511	52.71806993	15.39140743
58.96553937	6.060724848	65.02626422	52.90481453	15.4287404
59.23392799	6.169502138	65.40343012	53.06442585	15.46595072
59.39134758	6.160947128	65.55229471	53.23040045	15.50323145
59.71134969	6.199223896	65.91057358	53.51212579	15.54141727
59.9178021	6.205279344	66.12308145	53.71252276	15.5787697
60.20941679	6.367324076	66.57674087	53.84209271	15.61605457
60.47264484	6.31649754	66.78914238	54.1561473	15.6532824
60.74877548	6.391042467	67.13981794	54.35773301	15.69064447
60.95780935	6.490260152	67.4480695	54.4675492	15.7279812
61.19007009	6.501174128	67.69124422	54.68889596	15.76521587
61.47652264	6.497640569	67.97416321	54.97888207	15.80246392
61.72942642	6.533873998	68.26330041	55.19555242	15.8397358
61.95910648	6.527634057	68.48674054	55.43147242	15.87709423
62.20943037	6.625906274	68.83533664	55.58352409	15.91433423
62.44168874	6.633785699	69.07547444	55.80790305	15.95163842
62.68169229	6.668152248	69.34984454	56.01354004	15.98904537
62.96556417	6.83795846	69.80352263	56.12760571	16.02634572
63.24427469	6.807863866	70.05213856	56.43641083	16.06371585
63.49718083	6.804277604	70.30145843	56.69290322	16.10099555
63.77331147	6.857734714	70.63104618	56.91557675	16.13836132
64.04170086	6.852817483	70.89451835	57.18888338	16.1757471
64.34105757	7.019991071	71.36104865	57.3210665	16.21308595
64.67654295	6.944803948	71.62134689	57.731739	16.25031212
64.90106087	7.053397073	71.95445795	57.8476638	16.28759895
65.11783756	7.01524786	72.13308542	58.1025897	16.3248332
65.45332372	7.114873088	72.56819681	58.33845063	16.36212583
65.7862292	7.136439678	72.92266888	58.64978952	16.39947403
66.02106826	7.214533003	73.23560126	58.80653525	16.4367115
66.28945765	7.269561981	73.55901964	59.01989567	16.4740805
66.60429841	7.336914409	73.94121282	59.267384	16.51141707
66.87784759	7.349366429	74.22721402	59.52848116	16.54869757
67.15397901	7.352338447	74.50631746	59.80164056	16.58602013
67.39398099	7.369564067	74.76354505	60.02441692	16.6233713
67.7475303	7.42313931	75.17066961	60.32439099	16.66068112
67.97462811	7.532006447	75.50663456	60.44262166	16.69793908
68.21979301	7.559759746	75.77955276	60.66003326	16.73522788
68.51140612	7.550353084	76.06175921	60.96105304	16.77252575
68.85205284	7.638458417	76.49051126	61.21359443	16.80981488
69.11012112	7.615932776	76.72605389	61.49418834	16.84708502
69.38883164	7.669101295	77.05793294	61.71973035	16.88439947
69.67012441	7.662328932	77.33245335	62.00779548	16.92168053
69.95399629	7.787893011	77.7418893	62.16610328	16.95904983
70.21206299	7.84174855	78.05381154	62.37031444	16.99636562
70.55787263	7.888664296	78.44653693	62.66920834	17.03364378
70.80561506	7.873469998	78.67908506	62.93214506	17.07094697
71.15658369	7.971564403	79.1281481	63.18501929	17.10827637
71.40433005	7.969803305	79.37413336	63.43452675	17.14563758
71.70884654	8.016153814	79.72500035	63.69269273	17.18292787
71.89465434	8.036453687	79.93110803	63.85820066	17.22024733
72.29207591	8.039817407	80.33189332	64.2522585	17.25759183
72.51401238	8.044449749	80.55846213	64.46956263	17.29573473
72.84949854	8.12860282	80.97810136	64.72089572	17.3330373
73.06885433	8.151948333	81.22080266	64.91690599	17.3703606
