moisture	avg	smoch	horni	spodni	time
0.548616075	0.537865116	0.007599522	0.545464639	0.530265594	14.34690447
0.548540129	0.537865116	0.007235434	0.54510055	0.530629682	14.38420827
0.548332896	0.538814799	0.007182237	0.545997036	0.531632562	14.421447
0.549293015	0.538359205	0.007104711	0.545463916	0.531254494	14.45872103
0.549583161	0.53818164	0.007490589	0.545672229	0.530691051	14.4960466
0.547586878	0.536737757	0.007990275	0.544728032	0.528747482	14.53333665
0.547483261	0.536096921	0.007793922	0.543890843	0.528302999	14.57061683
0.546799353	0.537417199	0.007210673	0.544627872	0.530206525	14.60795372
0.548864814	0.536598798	0.00742088	0.544019678	0.529177918	14.6452176
0.54822928	0.537509875	0.007599281	0.545109156	0.529910595	14.68251423
0.54764212	0.53623588	0.007500306	0.543736186	0.528735574	14.71976833
0.548388138	0.535618186	0.007712269	0.543330455	0.527905916	14.7571188
0.547469426	0.535919356	0.007693909	0.543613265	0.528225447	14.79442723
0.547932266	0.536405768	0.007446536	0.543852305	0.528959232	14.83174518
0.549355225	0.537455805	0.007091017	0.544546822	0.530364787	14.86902837
0.548830275	0.535031421	0.008152653	0.543184073	0.526878768	14.90639505
0.547165445	0.536081457	0.007165755	0.543247212	0.528915701	14.94374648
0.547027289	0.535394338	0.007415673	0.542810011	0.527978665	14.98099633
0.546944376	0.535764933	0.007375413	0.543140346	0.528389519	15.01824452
0.54764212	0.534598968	0.008020966	0.542619934	0.526578002	15.0556352
0.547939134	0.537417199	0.006560083	0.543977281	0.530857116	15.09292902
0.547476294	0.535710862	0.007693545	0.543404407	0.528017317	15.13033483
0.548146367	0.534305585	0.008494639	0.542800224	0.525810946	15.16764955
0.547407216	0.533711032	0.008741266	0.542452297	0.524969766	15.2049336
0.545763189	0.534637574	0.008048082	0.542685656	0.526589491	15.2422601
0.546136248	0.536104598	0.00715337	0.543257968	0.528951228	15.27950173
0.546688869	0.535842145	0.007278973	0.543121118	0.528563171	15.31683212
0.54659212	0.534475473	0.007597891	0.542073365	0.526877582	15.35412807
0.547358842	0.533711032	0.008229421	0.541940452	0.525481611	15.39140743
0.546460833	0.533672426	0.008107098	0.541779524	0.525565328	15.4287404
0.54631581	0.534876997	0.007624774	0.542501771	0.527252223	15.46595072
0.547075664	0.534120343	0.008416956	0.542537299	0.525703388	15.50323145
0.546419426	0.534722573	0.007451445	0.542174018	0.527271129	15.54141727
0.545362558	0.532583784	0.008479816	0.5410636	0.524103968	15.5787697
0.545887509	0.533379043	0.008172365	0.541551408	0.525206679	15.61605457
0.545410933	0.533054731	0.008616901	0.541671633	0.52443783	15.6532824
0.54369086	0.533263226	0.008631259	0.541894484	0.524631967	15.69064447
0.544899718	0.532514249	0.008445831	0.54096008	0.524068418	15.7279812
0.54514149	0.532699602	0.008659051	0.541358653	0.524040551	15.76521587
0.544961928	0.53278449	0.007976137	0.540760627	0.524808353	15.80246392
0.54467865	0.533155196	0.007715834	0.54087103	0.525439362	15.8397358
0.54396717	0.534228373	0.007085092	0.541313465	0.527143282	15.87709423
0.543587244	0.533564396	0.007329634	0.54089403	0.526234762	15.91433423
0.543960303	0.533402185	0.007006248	0.540408433	0.526395937	15.95163842
0.544851344	0.533865455	0.007681734	0.541547189	0.526183722	15.98904537
0.545535252	0.533749638	0.007344513	0.541094151	0.526405125	16.02634572
0.545251974	0.535239915	0.006961963	0.542201877	0.528277952	16.06371585
0.544858312	0.532715066	0.007999413	0.540714479	0.524715653	16.10099555
0.54427802	0.535672256	0.006517827	0.542190084	0.529154429	16.13836132
0.544733892	0.533093337	0.007441581	0.540534919	0.525651756	16.1757471
0.54409149	0.532776813	0.007873312	0.540650126	0.524903501	16.21308595
0.543421417	0.532514249	0.007516145	0.540030394	0.524998104	16.25031212
0.543891225	0.531842595	0.008096965	0.53993956	0.523745631	16.28759895
0.542412924	0.531572242	0.00788133	0.539453573	0.523690912	16.3248332
0.543932632	0.529062859	0.008920611	0.537983469	0.520142248	16.36212583
0.543241855	0.531302001	0.008143232	0.539445233	0.523158769	16.39947403
0.544167535	0.533803708	0.007100596	0.540904304	0.526703113	16.4367115
0.542405956	0.53242936	0.007870409	0.540299769	0.524558951	16.4740805
0.542288604	0.532143654	0.007887247	0.540030902	0.524256407	16.51141707
0.542095107	0.531973766	0.007938582	0.539912348	0.524035184	16.54869757
0.541701444	0.529201929	0.008837367	0.538039296	0.520364562	16.58602013
0.542675399	0.529958582	0.008693719	0.538652302	0.521264863	16.6233713
0.5428895	0.529858229	0.008187587	0.538045817	0.521670642	16.66068112
0.543145107	0.529672876	0.008295708	0.537968585	0.521377168	16.69793908
0.542931006	0.531286648	0.007370794	0.538657442	0.523915854	16.73522788
0.542993116	0.530962336	0.007539977	0.538502313	0.523422359	16.77252575
0.542903335	0.530846518	0.007460591	0.538307109	0.523385927	16.80981488
0.54224023	0.529387171	0.008253284	0.537640454	0.521133887	16.84708502
0.542627025	0.530136147	0.007850871	0.537987018	0.522285277	16.88439947
0.542012294	0.530576277	0.007875643	0.53845192	0.522700634	16.92168053
0.541929381	0.529495312	0.007925179	0.53742049	0.521570133	16.95904983
0.541784258	0.531495031	0.006840001	0.538335032	0.52465503	16.99636562
0.540969162	0.529464382	0.007829574	0.537293956	0.521634809	17.03364378
0.541432002	0.529626594	0.00774161	0.537368204	0.521884984	17.07094697
0.541563289	0.528097711	0.008839293	0.536937004	0.519258418	17.10827637
0.54171518	0.528283064	0.008454841	0.536737905	0.519828223	17.14563758
0.541134988	0.529116929	0.008130315	0.537247244	0.520986615	17.18292787
0.542385253	0.530105218	0.007582267	0.537687485	0.522522951	17.22024733
0.540941591	0.528228993	0.008757332	0.536986325	0.519471662	17.25759183
0.541038239	0.527688511	0.008487945	0.536176456	0.519200566	17.29573473
0.540071153	0.528352599	0.008202773	0.536555372	0.520149826	17.3330373
0.540575399	0.527588158	0.008123496	0.535711654	0.519464662	17.3703606
0.541134988	0.527039998	0.008737611	0.53577761	0.518302387	17.40765985
0.540292221	0.52807457	0.008198971	0.53627354	0.519875599	17.44492762
0.540223143	0.528082358	0.008580107	0.536662464	0.519502251	17.48221765
0.540230011	0.5294181	0.007952922	0.537371022	0.521465178	17.51951982
0.539511664	0.527186634	0.008688243	0.535874877	0.518498391	17.55683665
0.53946329	0.528383417	0.008166376	0.536549793	0.520217041	17.5941334
0.539262925	0.527580481	0.008591729	0.53617221	0.518988752	17.63140312
0.539145572	0.527456875	0.008483633	0.535940509	0.518973242	17.6687413
0.539815546	0.526715686	0.00826016	0.534975846	0.518455527	17.70606712
0.539256057	0.526399051	0.008534531	0.534933583	0.51786452	17.743382
0.538468532	0.526159739	0.008817255	0.534976995	0.517342484	17.7806901
0.538427125	0.527163493	0.008467023	0.535630516	0.518696469	17.81797923
0.538247563	0.526738828	0.008192581	0.534931408	0.518546247	17.85526717
0.53841329	0.526846969	0.00777326	0.534620229	0.519073709	17.89261587
0.537197563	0.526221486	0.008374076	0.534595563	0.51784741	17.92992422
0.537922878	0.525542045	0.008855955	0.534398	0.51668609	17.9672505
0.537418632	0.526352769	0.008375882	0.53472865	0.517976887	18.00449733
0.538130111	0.52618288	0.008695703	0.534878583	0.517487177	18.04179998
0.538302805	0.525750539	0.008614701	0.53436524	0.517135838	18.07916727
0.537991956	0.525766003	0.008174204	0.533940208	0.517591799	18.1165352
0.537128486	0.525302733	0.008652315	0.533955048	0.516650417	18.15394795
0.538295838	0.523495932	0.009454733	0.532950664	0.514041199	18.19129295
0.53711465	0.525047845	0.008733003	0.533780848	0.516314842	18.22868467
0.538219892	0.524298979	0.008513518	0.532812497	0.515785462	18.2660177
0.537432368	0.523519073	0.008879855	0.532398928	0.514639218	18.30328208
0.537218267	0.524067344	0.009035808	0.533103152	0.515031536	18.34058525
0.537446203	0.522522996	0.009407132	0.531930129	0.513115864	18.3779097
0.536741591	0.522113796	0.010103685	0.532217481	0.512010111	18.41521337
0.536002441	0.522847308	0.00933617	0.532183478	0.513511138	18.45249787
0.536182102	0.524067344	0.008718497	0.532785841	0.515348846	18.48981155
0.536686349	0.525819963	0.008068176	0.533888139	0.517751787	18.52718338
0.536237345	0.524947492	0.008491698	0.53343919	0.516455793	18.5644664
0.53566402	0.525240874	0.008465646	0.53370652	0.516775228	18.60175412
0.53649982	0.523480467	0.008762616	0.532243083	0.514717852	18.6390094
0.535691592	0.521928554	0.009311449	0.531240003	0.512617106	18.67636727
0.536216641	0.522191008	0.009189444	0.531380451	0.513001564	18.71373752
0.53711465	0.522167866	0.009210978	0.531378845	0.512956888	18.7509586
0.536237345	0.522229614	0.009584226	0.531813839	0.512645388	18.78821562
0.536396203	0.522793238	0.008605164	0.531398401	0.514188074	18.82549432
0.534468997	0.523241155	0.008277668	0.531518823	0.514963487	18.86274238
0.535442952	0.521835878	0.008611933	0.530447811	0.513223945	18.90008855
0.535698559	0.520716307	0.00946812	0.530184427	0.511248186	18.93740208
0.534717637	0.522175543	0.009117871	0.531293414	0.513057672	18.97469685
0.533536449	0.521380284	0.009492312	0.530872595	0.511887972	19.01204397
0.534247929	0.521303072	0.009501793	0.530804865	0.511801279	19.05021078
0.533681473	0.520592701	0.009864559	0.53045726	0.510728142	19.08747733
0.533833463	0.519836048	0.009768948	0.529604995	0.5100671	19.12478395
0.534351545	0.519380565	0.010296417	0.529676982	0.509084147	19.16211693
0.534040696	0.520384318	0.009715653	0.530099971	0.510668666	19.19987197
0.534330842	0.520237571	0.008946999	0.52918457	0.511290573	19.23714822
0.534731472	0.520114077	0.00854931	0.528663386	0.511564767	19.27447172
0.534876496	0.519550342	0.008933953	0.528484294	0.510616389	19.31176532
0.533301546	0.520662236	0.008982366	0.529644602	0.51167987	19.34909662
0.533881838	0.520546418	0.009144345	0.529690763	0.511402074	19.38632808
0.534254797	0.520152683	0.009129181	0.529281864	0.511023502	19.42365968
0.534607153	0.520283854	0.008977109	0.529260963	0.511306745	19.46097437
0.532956158	0.519635341	0.009361919	0.52899726	0.510273422	19.49831972
0.533108148	0.519596735	0.00897708	0.528573815	0.510619655	19.53562338
0.534006157	0.518423094	0.009673666	0.52809676	0.508749428	19.57298428
0.53341203	0.520121753	0.008675836	0.52879759	0.511445917	19.61029398
0.531864751	0.520191289	0.008954184	0.529145473	0.511237104	19.64754222
0.533101181	0.518909506	0.009025532	0.527935037	0.509883974	19.68483315
0.533101181	0.516716757	0.010333797	0.527050554	0.50638296	19.72213572
0.5309115	0.518886365	0.009244103	0.528130468	0.509642261	19.75943067
0.531512395	0.520090824	0.008533366	0.528624191	0.511557458	19.79672752
0.531015116	0.520106289	0.007789587	0.527895876	0.512316701	19.83404782
0.530738806	0.519565806	0.008949949	0.528515755	0.510615857	19.87139177
0.531747299	0.515102986	0.010563478	0.525666464	0.504539508	19.90863515
0.531795673	0.517604693	0.009723626	0.527328319	0.507881067	19.94596127
0.531975235	0.517820864	0.009747086	0.52756795	0.508073777	19.98323645
0.531546934	0.517203169	0.010095015	0.527298184	0.507108155	20.0205612
0.529757884	0.517836328	0.009470528	0.527306857	0.5083658	20.05789685
0.530193053	0.517967499	0.009413146	0.527380645	0.508554354	20.09517895
0.530655893	0.515743822	0.009876675	0.525620497	0.505867146	20.13250125
0.530821619	0.514886815	0.009740691	0.524627506	0.505146124	20.16988575
0.530420989	0.51657001	0.009414617	0.525984627	0.507155394	20.20720092
0.530179217	0.516956069	0.009251167	0.526207236	0.507704902	20.24451048
0.528493683	0.517403876	0.008482106	0.525885982	0.508921769	20.28180045
0.528763126	0.517264917	0.008848062	0.526112979	0.508416854	20.31916805
0.530593683	0.515002633	0.009521219	0.524523851	0.505481414	20.35648173
0.52952298	0.515087521	0.009886915	0.524974437	0.505200606	20.39378592
0.52998582	0.515149268	0.009967369	0.525116638	0.505181899	20.431113
0.528901281	0.516191628	0.009816277	0.526007905	0.506375351	20.46836183
0.529640432	0.514500756	0.009986516	0.524487272	0.50451424	20.50563042
0.528162131	0.514415756	0.009791463	0.524207219	0.504624293	20.54288652
0.527478322	0.514392615	0.010425058	0.524817673	0.503967557	20.58021477
0.528859874	0.514948562	0.009422543	0.524371106	0.505526019	20.6175023
0.52723655	0.515056592	0.009479951	0.524536543	0.505576641	20.65476942
0.527160505	0.513790385	0.010182558	0.523972943	0.503607828	20.69205313
0.527595674	0.513033732	0.010342625	0.523376357	0.502691107	20.72937868
0.527754632	0.513497002	0.009920474	0.523417477	0.503576528	20.7666676
0.527934194	0.513265367	0.009716486	0.522981853	0.503548881	20.80476948
0.527568103	0.512601279	0.010569106	0.523170385	0.502032173	20.8421051
0.527499025	0.513319326	0.010427312	0.523746638	0.502892014	20.87937012
0.526946404	0.513303973	0.010089218	0.523393191	0.503214755	20.9166964
0.52615888	0.513041408	0.010068881	0.52311029	0.502972527	20.95396975
0.526241793	0.513265367	0.009539521	0.522804888	0.503725846	20.99127978
0.526283199	0.512439178	0.009658123	0.522097302	0.502781055	21.02856792
0.526511235	0.511636131	0.009213156	0.520849287	0.502422975	21.06589472
0.525226332	0.511566707	0.00946275	0.521029457	0.502103958	21.1032431
0.527132934	0.512230684	0.009215472	0.521446156	0.503015213	21.14055632
0.52458393	0.511296466	0.009459335	0.520755801	0.501837131	21.17792473
0.525012231	0.510586095	0.010669671	0.521255766	0.499916424	21.21522168
0.524977692	0.51032353	0.010499469	0.520822999	0.499824061	21.25249772
0.524204003	0.510462489	0.009789348	0.520251838	0.500673141	21.2897848
0.524252377	0.51010736	0.009806118	0.519913477	0.500301242	21.32714408
0.525205628	0.508972324	0.010872776	0.5198451	0.498099548	21.36447032
0.524148761	0.510030148	0.010296009	0.520326156	0.499734139	21.4017529
0.524445775	0.509134535	0.010176907	0.519311442	0.498957628	21.43911862
0.523796405	0.510007006	0.010124227	0.520131234	0.499882779	21.47638867
0.524079683	0.510176895	0.010188373	0.520365268	0.499988521	21.51377048
0.524038177	0.509906653	0.010377176	0.520283829	0.499529477	21.55111572
0.5231333	0.509929795	0.010085471	0.520015266	0.499844324	21.58847115
0.522843154	0.509427918	0.010363992	0.51979191	0.499063926	21.6258267
0.524501017	0.508169276	0.010298	0.518467276	0.497871277	21.66310343
0.52347182	0.507096099	0.010989035	0.518085134	0.496107064	21.70037722
0.523195509	0.508926041	0.010102996	0.519029037	0.498823045	21.73764642
0.522525436	0.506926211	0.010709367	0.517635578	0.496216844	21.77497278
0.52242182	0.506740858	0.010490107	0.517230965	0.496250751	21.8123393
0.522028058	0.506277587	0.010963814	0.517241401	0.495313773	21.84964095
0.522269829	0.506679111	0.010913588	0.517592698	0.495765523	21.88697293
0.522698131	0.50626991	0.011055864	0.517325774	0.495214047	21.92425582
0.52307109	0.507991712	0.010361601	0.518353313	0.49763011	21.96157313
0.523575436	0.508926041	0.009987359	0.5189134	0.498938682	21.99889283
0.521979683	0.505536398	0.011472978	0.517009376	0.49406342	22.03617625
0.521820825	0.505134875	0.01072464	0.515859514	0.494410235	22.07372242
0.521731044	0.505057663	0.010967477	0.51602514	0.494090186	22.11097395
0.520881309	0.506408869	0.010269729	0.516678598	0.496139141	22.14827572
0.521364853	0.506856676	0.010764051	0.517620727	0.496092625	22.18562617
0.52075699	0.505698499	0.010926514	0.516625013	0.494771984	22.22294018
0.521233665	0.506408869	0.010306955	0.516715825	0.496101914	22.26020633
0.521005729	0.507196452	0.010317317	0.517513769	0.496879135	22.29750847
0.520763957	0.506185022	0.010195923	0.516380945	0.495989099	22.33476253
0.51952056	0.505976528	0.010658762	0.51663529	0.495317766	22.37212783
0.518808981	0.504362756	0.010596884	0.514959641	0.493765872	22.40954935
0.519914223	0.504131121	0.010524399	0.51465552	0.493606722	22.44713492
0.517461967	0.503845415	0.010176313	0.514021728	0.493669102	22.48462553
0.520135291	0.504640786	0.01024932	0.514890105	0.494391466	22.5221645
0.519168204	0.505181268	0.010248375	0.515429643	0.494932893	22.56051508
0.518919565	0.50446311	0.01014069	0.514603799	0.49432242	22.5980032
0.518960971	0.504370544	0.010069171	0.514439716	0.494301373	22.63556073
0.517862697	0.504694745	0.010361328	0.515056073	0.494333417	22.6730243
0.517862697	0.502308967	0.011185388	0.513494355	0.491123578	22.710549
0.516695245	0.500231925	0.011779229	0.512011154	0.488452695	22.748097
0.516999227	0.500718337	0.011784683	0.51250302	0.488933654	22.78556188
0.519168204	0.501436496	0.011369847	0.512806342	0.490066649	22.82308633
0.518588012	0.500370884	0.011717328	0.512088212	0.488653556	22.8606717
0.516923182	0.500424954	0.011533563	0.511958517	0.488891391	22.89819533
0.515983766	0.500285995	0.011017795	0.51130379	0.4892682	22.93567313
0.516225537	0.499606554	0.011284063	0.510890617	0.48832249	22.97319728
0.517399857	0.499490736	0.011528591	0.511019327	0.487962145	23.01065152
0.51596993	0.499544695	0.011581716	0.511126411	0.487962979	23.04810843
0.514602213	0.499181889	0.011655052	0.51083694	0.487526837	23.08560778
0.515728159	0.500062036	0.011470038	0.511532074	0.488591999	23.1230395
0.515990634	0.500015754	0.011065739	0.511081493	0.488950015	23.160601
0.515652113	0.500208783	0.010760421	0.510969205	0.489448362	23.19827525
0.515596871	0.500386348	0.010700101	0.51108645	0.489686247	23.23583863
0.515071921	0.500085178	0.011147943	0.511233121	0.488937235	23.2734168
0.515210076	0.498996536	0.011210693	0.510207229	0.487785842	23.31073513
0.514381145	0.496510293	0.012772639	0.509282932	0.483737654	23.34801072
0.514028789	0.497104846	0.011843429	0.508948275	0.485261418	23.38548617
0.512764689	0.497344159	0.011347214	0.508691373	0.485996945	23.42300512
0.513731775	0.497243805	0.011465819	0.508709625	0.485777986	23.46052633
0.513040999	0.497467764	0.011804099	0.509271864	0.485663665	23.49801133
0.513268935	0.497151129	0.011137899	0.508289028	0.48601323	23.53550293
0.513821556	0.497004493	0.011497657	0.50850215	0.485506836	23.57295372
0.513123912	0.49556061	0.012137087	0.507697697	0.483423524	23.6112743
0.512039374	0.496811464	0.011657091	0.508468554	0.485154373	23.64874082
0.513800853	0.495792246	0.012345174	0.50813742	0.483447071	23.68618855
0.512778524	0.496680181	0.011161033	0.507841214	0.485519149	23.72369313
0.513089373	0.49635587	0.011401456	0.507757325	0.484954414	23.7611818
0.51260583	0.494811633	0.012051508	0.506863141	0.482760125	23.7987336
0.512474543	0.494371504	0.012255754	0.506627258	0.48211575	23.83611518
0.511148332	0.49709717	0.011007592	0.508104761	0.486089578	23.87361737
0.511707821	0.495923528	0.011555192	0.50747872	0.484368336	23.91104812
0.510112168	0.496340405	0.011113226	0.507453631	0.485227179	23.94852212
0.509835857	0.494101263	0.011515226	0.505616488	0.482586037	23.98602163
0.510429885	0.494386968	0.011495619	0.505882587	0.48289135	24.02356117
0.511376268	0.493344609	0.011830778	0.505175388	0.481513831	24.06119905
0.510726899	0.492734591	0.012611858	0.50534645	0.480122733	24.09866695
0.510595711	0.493259721	0.012229563	0.505489284	0.481030158	24.13609658
0.509020662	0.492634238	0.012191933	0.504826171	0.480442305	24.17361598
0.509165784	0.491522455	0.012424974	0.503947429	0.479097481	24.21124688
0.510775273	0.49109779	0.012873791	0.503971581	0.478223999	24.24881288
0.509635492	0.491213608	0.012030056	0.503243663	0.479183552	24.28634025
0.509386853	0.490642196	0.012620139	0.503262335	0.478022056	24.32381905
0.50825394	0.491267567	0.012361478	0.503629044	0.478906089	24.3612858
0.508364424	0.491159537	0.011887913	0.50304745	0.479271624	24.39883322
0.508205566	0.492819591	0.011517566	0.504337157	0.481302025	24.43625918
0.50760457	0.492865874	0.011586822	0.504452695	0.481279052	24.4737738
0.507618406	0.491491526	0.011968319	0.503459845	0.479523206	24.51121238
0.506077995	0.490619054	0.012476056	0.50309511	0.478142999	24.54866793
0.507286853	0.490750337	0.012870191	0.503620528	0.477880145	24.5861332
0.507003575	0.489677048	0.012535526	0.502212575	0.477141522	24.62345528
0.507535493	0.489839148	0.012437125	0.502276273	0.477402024	24.66099713
0.507273018	0.49016346	0.012076788	0.502240248	0.478086672	24.69848705
0.507535493	0.489723331	0.012004842	0.501728172	0.477718489	24.73602723
0.506402679	0.488627012	0.012777574	0.501404586	0.475849438	24.77353327
0.505449329	0.490101713	0.01164386	0.501745574	0.478457853	24.81100902
0.506008917	0.489862401	0.011561187	0.501423588	0.478301214	24.84852487
0.505532242	0.489792866	0.011636448	0.501429314	0.478156418	24.88598473
0.505822388	0.489931825	0.011489776	0.501421601	0.478442049	24.92349498
0.506140105	0.487654076	0.012525961	0.500180037	0.475128116	24.960968
0.504744817	0.487630935	0.012150436	0.499781372	0.475480499	24.9984494
0.50550467	0.488348983	0.012085921	0.500434904	0.476263062	25.03591708
0.503743191	0.487576865	0.01206386	0.499640724	0.475513005	25.07348352
0.503515155	0.486256587	0.012482436	0.498739023	0.473774151	25.11105397
0.505000324	0.487198594	0.012172011	0.499370605	0.475026583	25.14849933
0.504406296	0.486951494	0.012208987	0.499160481	0.474742507	25.1859784
0.504585858	0.487955247	0.011917443	0.49987269	0.476037804	25.22351973
0.503984963	0.487553723	0.011797641	0.499351365	0.475756082	25.26101862
0.502133603	0.487685006	0.011970701	0.499655707	0.475714304	25.2984119
0.502023118	0.486789282	0.012595703	0.499384985	0.474193579	25.33591387
0.501615521	0.486071234	0.012123163	0.498194397	0.473948072	25.37324688
0.502845182	0.486457293	0.012016121	0.498473414	0.474441173	25.41074863
0.501125109	0.485028875	0.012366373	0.497395248	0.472662502	25.44825198
0.502561904	0.483067651	0.013500762	0.496568413	0.469566888	25.48573547
0.503494452	0.484388039	0.012679923	0.497067962	0.471708116	25.52323063
0.50238921	0.485731458	0.011745096	0.497476554	0.473986362	25.56069468
0.501366881	0.484310827	0.012626392	0.49693722	0.471684435	25.5981684
0.500917876	0.483615921	0.012549275	0.496165196	0.471066646	25.63566202
0.500061274	0.484519322	0.012241717	0.496761038	0.472277605	25.67319323
0.499729721	0.483693133	0.012565887	0.49625902	0.471127246	25.71071862
0.499653776	0.482565774	0.012909902	0.495475676	0.469655871	25.74818768
0.499577731	0.483924768	0.012505243	0.496430011	0.471419525	25.7856586
0.500344552	0.48224925	0.012658688	0.494907938	0.469590562	25.82312483
0.500006032	0.481909473	0.012834387	0.494743861	0.469075086	25.86072237
0.499315256	0.482141109	0.012497753	0.494638862	0.469643356	25.89826633
0.498279091	0.481963544	0.012435835	0.494399379	0.469527709	25.93576032
0.500303046	0.481832262	0.013138289	0.49497055	0.468693973	25.97324512
0.498334333	0.481322708	0.012194937	0.493517645	0.469127771	26.01072912
0.49831363	0.480689549	0.012496507	0.493186056	0.468193042	26.04817742
0.499018242	0.480427096	0.012468016	0.492895112	0.467959079	26.08564495
0.498410379	0.48145399	0.012131215	0.493585206	0.469322775	26.12309878
0.498631347	0.480311278	0.012608122	0.4929194	0.467703156	26.16062593
0.498755767	0.481052467	0.012103285	0.493155752	0.468949182	26.1981543
0.498258388	0.479971501	0.012214135	0.492185636	0.467757367	26.23561648
0.498617611	0.480203137	0.012277509	0.492480646	0.467925628	26.2731098
0.497622854	0.481685626	0.01177153	0.493457156	0.469914095	26.31058627
0.498161639	0.479485089	0.012325331	0.491810421	0.467159758	26.34808678
0.496690306	0.480419308	0.011796606	0.492215914	0.468622702	26.38565227
0.495716351	0.478512154	0.012661804	0.491173958	0.465850349	26.42313333
0.495163631	0.478427265	0.013600881	0.492028146	0.464826384	26.46061657
0.494493657	0.47945416	0.012795823	0.492249983	0.466658337	26.49812498
0.494631813	0.478643436	0.012760744	0.491404181	0.465882692	26.53557257
0.493802881	0.477400371	0.013315113	0.490715484	0.464085257	26.57316678
0.495343292	0.476736282	0.013201863	0.489938146	0.463534419	26.6106826
0.495433073	0.478288306	0.012329318	0.490617625	0.465958988	26.64825103
0.495446909	0.477353977	0.012602215	0.489956192	0.464751761	26.68578422
0.493367613	0.476975706	0.012591627	0.489567332	0.464384079	26.72323162
0.494072224	0.47600277	0.013439608	0.489442378	0.462563162	26.76082875
0.494224215	0.478380983	0.012349753	0.490730736	0.46603123	26.79833157
0.49377521	0.476203587	0.013145659	0.489349246	0.463057928	26.83574963
0.493630187	0.475338793	0.013557577	0.48889637	0.461781216	26.87324042
0.492096644	0.475222975	0.013043441	0.488266416	0.462179534	26.91080162
0.493609384	0.475747993	0.012816793	0.488564787	0.4629312	26.9483311
0.4924489	0.475539499	0.013595868	0.489135367	0.461943631	26.98582858
0.493754507	0.47509937	0.01349262	0.48859199	0.46160675	27.02329408
0.492814992	0.476172658	0.012056591	0.488229249	0.464116068	27.06092472
