Temp5	Temp6	Temp7	Temp8	Weight	Temp3	Temp4	time	moisture
94.41664124	77.81047058	71.13430023	92.79621124	588.5949707	206.485611	133.2680817	20.37287637	0.511779835
94.28701019	78.08270264	71.43245697	92.7832489	588.4287109	206.576355	133.2551117	20.40932012	0.511255852
94.31293488	78.03085327	71.34171295	92.7832489	588.4805908	206.3170776	133.3069763	20.4457886	0.511419356
94.28701019	78.0697403	71.58802032	92.74436188	588.3079834	206.6152496	133.2680817	20.4823404	0.510875368
94.61109161	78.27715302	71.665802	92.97769928	588.4869385	207.0559998	133.3847504	20.51882222	0.511439362
94.62406158	78.26419067	71.73062134	92.93881226	588.222229	206.6152496	133.3588257	20.55535778	0.510605106
94.67591095	78.54938507	71.79543304	92.99066162	588.1703491	206.4467163	133.5014191	20.59190657	0.510441601
94.62406158	78.49753571	72.0676651	92.99066162	588.3757324	206.7059937	133.4625397	20.62838317	0.511088886
94.62406158	78.53642273	72.10655975	92.97769928	588.3397827	206.9004364	133.514389	20.66487602	0.510975587
94.61109161	78.79569244	72.31397247	93.27586365	588.1057129	206.7319183	133.5921631	20.70132865	0.510237894
94.63702393	78.82162476	72.37879181	93.18511963	588.0199585	207.3541565	133.5921631	20.73781638	0.509967632
94.87036133	78.79569244	72.63806152	93.21104431	588.097229	207.3282318	133.5792084	20.77429225	0.510211157
94.80554962	78.97718048	72.56027985	93.24993134	588.2158813	207.1467438	133.5921631	20.81083995	0.5105851
94.79257965	78.97718048	72.79361725	93.21104431	588.1512451	207.3930511	133.6569824	20.84733982	0.510381393
94.8314743	79.00311279	73.10474396	93.53512573	588.0178223	207.0300751	133.6829071	20.88380397	0.509960899
94.8314743	79.27534485	73.05288696	93.45735168	588.0326538	206.9652557	133.6440277	20.92028342	0.510007642
95.09074402	79.2364502	73.27326965	93.44438171	588.0845337	208.0671539	133.6310577	20.95679753	0.510171146
95.09074402	79.26237488	73.31215668	93.53512573	588.1502075	207.9245453	133.8384705	20.99329975	0.510378123
95.05184937	79.52164459	73.48068237	93.45735168	588.0241699	207.2504578	133.8514404	21.02971492	0.509980904
95.06481171	79.49571991	73.50660706	93.45735168	587.8748779	207.1208191	133.8903351	21.06616267	0.509510397
95.12963104	79.49571991	73.72698975	93.6647644	587.9606323	207.1597137	133.8514404	21.1026346	0.50978066
95.1166687	79.75498962	73.83069611	93.71661377	587.8346558	206.4078217	133.8773651	21.13920395	0.509383633
95.32408142	79.65128326	73.94736481	93.75550842	587.9320679	206.8356171	133.9810791	21.17568252	0.509690636
95.31111908	79.79387665	74.14181519	93.72958374	587.7869873	206.8874817	134.0199585	21.21219353	0.509233402
95.37593842	79.92351532	74.37516022	93.82032776	587.8515625	207.4449005	133.9810791	21.24861677	0.509436916
95.35001373	79.96240234	74.34923553	94.01477814	587.7371826	207.7949219	134.0199585	21.28513672	0.509076437
95.33705139	80.01425934	74.54368591	93.9499588	587.7096558	207.4708252	134.0070038	21.32167823	0.508989684
95.32408142	80.28649139	74.5696106	94.01477814	587.6789551	207.7171326	134.1366272	21.35827273	0.508892928
95.31111908	80.18278503	74.82888031	94.10552216	587.5148315	207.0819244	134.2144165	21.39471487	0.508375678
95.60928345	80.46797943	74.77702332	93.91107178	587.5847168	207.1208191	134.0977478	21.43110643	0.508595927
95.60928345	80.41612244	75.02333069	94.02774048	587.6080322	207.0689697	134.1366272	21.46765502	0.508669408
95.64817047	80.48094177	75.04925537	94.17034149	587.5105591	207.3412018	134.2144165	21.50414193	0.508362213
95.58335114	80.44205475	75.10111237	94.28701019	587.5328369	207.8597412	134.2014465	21.5406517	0.508432423
95.57038879	80.72724915	75.24371338	94.27404785	587.3305664	207.9764099	134.1755219	21.57709612	0.507794949
95.66113281	80.70131683	75.58075714	94.2351532	587.2490234	207.7171326	134.2792358	21.61354555	0.507537959
95.89447784	80.98651886	75.5677948	94.22219086	587.2595825	207.5486145	134.2792358	21.64998755	0.507571237
95.79077148	81.01244354	75.71039581	94.24811554	587.3358765	207.6393585	134.2921906	21.68658813	0.507811684
95.79077148	81.01244354	75.76224518	94.24811554	587.3040771	208.1190033	134.3310852	21.72307048	0.507711466
95.84262085	81.20689392	76.02151489	94.44257355	587.3496094	208.3134613	134.3051605	21.75961688	0.507854965
95.85558319	81.20689392	76.03447723	94.46849823	587.3909302	208.8190308	134.4088593	21.79599958	0.507985191
96.06300354	81.46616364	76.28078461	94.54627991	587.2363281	208.5856934	134.4088593	21.83255105	0.507497949
95.97225952	81.50505066	76.26782227	94.49442291	587.1071167	208.326416	134.2792358	21.86904898	0.507090727
96.12781525	81.47912598	76.52709198	94.46849823	587.2543335	208.5597534	134.3570099	21.90554108	0.507554694
96.05003357	81.71247101	76.60487366	94.49442291	586.989563	209.713501	134.3699799	21.94205703	0.506720246
96.11485291	81.71247101	76.79932404	94.68887329	587.0477905	209.3894196	134.4996033	21.97861232	0.506903755
96.05003357	81.69950867	77.00673676	94.70183563	586.9726563	209.1690369	134.5255432	22.01507372	0.506666963
96.06300354	81.97174072	76.94192505	94.70183563	586.7714233	209.4931335	134.5255432	22.05153798	0.506032759
96.05003357	81.90692139	77.11044312	94.76665497	586.7438965	210.011673	134.5384979	22.08798145	0.505946005
96.10189056	81.90692139	77.26600647	94.79257965	586.5702515	209.7783203	134.5255432	22.12440585	0.505398747
96.32226563	82.1661911	77.20118713	94.72776794	586.7820435	210.4524231	134.6162872	22.16087578	0.506066229
96.37412262	82.12729645	77.42156982	94.75369263	586.5871582	210.1412964	134.6551666	22.19743063	0.50545203
96.23152161	82.1661911	77.64194489	95.01296234	586.6983643	209.9468536	134.6162872	22.23399413	0.505802506
96.2833786	82.43842316	77.64194489	94.89629364	586.5712891	211.2820892	134.6810913	22.27054042	0.505402017
96.34819794	82.38656616	77.96603394	94.93518066	586.5818481	211.0357819	134.7329559	22.30707315	0.505435295
96.2833786	82.64583588	77.96603394	94.98703766	586.5839844	211.65802	134.7588806	22.34355473	0.505442028
96.2833786	82.60694885	77.97899628	94.85739899	586.6136475	212.0598907	134.7329559	22.38020362	0.505535514
96.2833786	82.67176056	78.21234131	94.98703766	586.5299683	212.2543488	134.6940613	22.41661848	0.505271791
96.568573	82.93103027	78.27715302	95.33705139	586.4208984	212.0858154	134.81073	22.45318903	0.504928047
96.568573	82.77547455	78.45864105	95.24630737	586.4685669	210.5950165	134.6940613	22.4896535	0.505078279
96.54264832	82.95696259	78.52346039	95.25926971	586.3848877	210.2968597	134.8237	22.52611495	0.504814556
96.55561066	83.19029999	78.73088074	95.2851944	586.3150024	209.920929	134.7848053	22.56261495	0.504594306
96.51672363	83.08659363	78.74384308	95.22037506	586.1932373	210.7635498	134.7588806	22.5991827	0.504210552
96.54264832	83.20326233	78.99014282	95.2851944	586.0926514	210.7635498	134.7977753	22.63575857	0.503893547
96.568573	83.55327606	78.97718048	95.25926971	585.9719238	210.6468811	134.9273987	22.67228918	0.503513063
96.568573	83.42364502	79.18460083	95.27223206	586.0248413	211.3728333	134.9403687	22.70886227	0.503679837
96.80191803	83.46253204	79.19756317	95.47964478	586.1063843	212.0080414	134.9792633	22.7453684	0.503936827
96.81488037	83.64402008	79.44386292	95.53150177	586.3955078	212.8506775	134.914444	22.78181805	0.504848027
96.82784271	83.64402008	79.44386292	95.50556946	586.3404541	212.7080688	135.005188	22.81863182	0.50467452
96.81488037	83.85144043	79.72906494	95.50556946	586.1550903	213.9396057	135.0570374	22.85516475	0.504090329
96.71117401	83.86440277	79.75498962	95.53150177	586.0259399	213.2395782	134.9273987	22.89164238	0.5036833
96.86673737	83.87736511	79.96240234	95.53150177	586.0629883	212.5784454	134.9792633	22.92807733	0.503800061
96.82784271	84.16255951	79.96240234	95.46668243	586.0513306	211.761734	135.0181427	22.96456267	0.50376332
96.80191803	84.09774017	80.18278503	95.46668243	585.8469238	210.9061432	135.0181427	23.00096947	0.503119114
97.00933075	84.16255951	80.22167206	95.71298981	586.0111084	210.7765045	135.0181427	23.03745598	0.503636557
97.02229309	84.36997223	80.42908478	95.73891449	586.0291138	211.2302246	135.1088867	23.07400843	0.503693302
97.07415009	84.39590454	80.42908478	95.71298981	585.8925171	211.6061707	135.0570374	23.11046902	0.503262805
97.02229309	84.38293457	80.75317383	95.72595215	585.8289795	210.8153992	135.082962	23.1469337	0.503062561
97.00933075	84.62924194	80.72724915	95.79077148	585.819397	210.7116852	135.186676	23.18353998	0.50303236
96.99636841	84.65517426	80.96058655	95.72595215	585.7357788	210.5690918	135.082962	23.22009712	0.50276883
97.07415009	84.87554932	80.94762421	95.71298981	585.6764526	211.0228119	135.1088867	23.2565498	0.502581858
97.02229309	84.82369232	80.94762421	95.73891449	585.7802124	211.9821167	135.2514954	23.29304353	0.502908867
97.28156281	84.7848053	81.20689392	95.90744019	585.7230835	211.5543213	135.1348114	23.32952063	0.50272882
97.26860046	85.08296204	81.20689392	95.86854553	585.4519653	212.5784454	135.186676	23.36592822	0.501874366
97.22971344	85.08296204	81.44023895	95.9981842	585.4921875	212.3710175	135.27742	23.40242993	0.50200113
97.25563812	85.01815033	81.46616364	95.97225952	585.5906982	211.5932007	135.2126007	23.43894053	0.502311595
97.28156281	85.36815643	81.66061401	95.77780151	585.6065674	211.3728333	135.1477814	23.47548363	0.502361609
97.25563812	85.34223175	81.69950867	95.9981842	585.2634888	211.1783752	135.2514954	23.51193433	0.501280365
97.26860046	85.54964447	81.91988373	96.11485291	585.3598022	211.1006012	135.2385254	23.54845928	0.501583906
97.26860046	85.54964447	81.90692139	95.97225952	585.3672485	211.2172699	135.3162994	23.58491423	0.501607373
97.29452515	85.65335846	82.15322876	96.17967224	585.2867432	212.3710175	135.3162994	23.62139957	0.501353653
97.3334198	85.87373352	82.1661911	96.24449158	585.458313	211.567276	135.3292694	23.65876413	0.501894371
97.29452515	85.87373352	82.42546082	96.23152161	585.4604492	211.8913727	135.3162994	23.69527687	0.501901104
97.41120148	85.84780884	82.42546082	96.15374756	585.072876	211.9950714	135.3422394	23.73175807	0.500679631
97.54083252	86.08114624	82.67176056	96.1667099	585.0177612	212.2543488	135.3033447	23.76827347	0.500505932
97.54083252	86.08114624	82.54212952	96.21855927	585.0474243	211.3987579	135.3033447	23.80470783	0.500599418
97.48897552	86.36634827	82.94399261	96.23152161	585.0834351	213.0840149	135.3422394	23.84114468	0.500712909
97.57972717	86.34041595	82.77547455	96.23152161	585.1776733	212.5265808	135.4459381	23.87768257	0.50100991
97.52787018	86.34041595	83.06066895	96.19263458	585.0294189	212.7858582	135.3940887	23.91409232	0.500542672
97.48897552	86.37931061	83.03473663	96.50376129	585.0823975	212.5136261	135.4070435	23.95068562	0.500709639
97.54083252	86.57376099	83.38475037	96.4519043	584.8928223	212.5006561	135.4459381	23.98712098	0.500112175
97.55379486	86.63858032	83.31993866	96.47782898	584.8917847	212.5654755	135.4329834	24.02364168	0.500108905
97.54083252	86.84599304	83.59217072	96.43894196	584.9870605	212.2802734	135.5366821	24.06016663	0.500409176
97.51490784	86.84599304	83.6180954	96.4519043	584.7879639	211.9302521	135.5237274	24.09653363	0.499781705
97.70935822	86.78117371	83.6180954	96.4519043	584.5422974	212.3321228	135.5366821	24.13301665	0.499007464
97.77417755	87.05340576	83.90328979	96.4519043	584.6905518	212.2673035	135.5366821	24.16950912	0.499474701
97.81306458	87.05340576	83.91625214	96.43894196	584.6661987	211.4117126	135.4977875	24.20603502	0.499397951
97.80010223	87.09230042	84.13663483	96.51672363	584.4989014	211.2820892	135.5755768	24.2425132	0.498870698
97.7352829	87.35157013	84.16255951	96.43894196	584.5274658	213.1229095	135.5237274	24.27905013	0.498960721
97.78713989	87.59786987	84.38293457	96.38708496	584.8102417	213.1747589	135.5366821	24.31555362	0.499851915
97.81306458	87.53305817	84.33108521	96.4519043	584.5645752	213.252533	135.6533508	24.35206125	0.499077675
97.81306458	87.59786987	84.62924194	96.67227936	584.4787598	214.1210938	135.5755768	24.38867303	0.49880722
