avg	smoch	horni	spodni	time
30.54729059	0.476717285	31.02400788	30.07057331	4.298411
30.61438775	0.422362217	31.03674996	30.19202553	4.33566355
30.59116207	0.447623627	31.03878569	30.14353844	4.372932583
30.69955002	0.530575509	31.23012553	30.16897451	4.41022015
30.75890515	0.508370508	31.26727565	30.25053464	4.447532317
30.81051786	0.476941374	31.28745923	30.33357648	4.484867717
30.82600191	0.56033077	31.38633268	30.26567114	4.5222186
30.85180944	0.642807695	31.49461714	30.20900175	4.5596172
30.97826133	0.512155457	31.49041679	30.46610587	4.59696125
30.96793824	0.582875159	31.5508134	30.38506308	4.634193267
31.0118101	0.583675102	31.5954852	30.428135	4.6714449
31.17955279	0.63724068	31.81679347	30.54231211	4.70879275
31.10987535	0.633887374	31.74376273	30.47598798	4.746174
31.13052036	0.600391036	31.73091139	30.53012932	4.783559033
31.29826344	0.531303086	31.82956652	30.76696035	4.820834233
31.30858574	0.631360726	31.93994647	30.67722502	4.858301183
31.40407032	0.651564733	32.05563505	30.75250559	4.895633583
31.5305226	0.601610162	32.13213276	30.92891244	4.932948017
31.53826423	0.660619095	32.19888333	30.87764514	4.970315467
31.64665258	0.722336675	32.36898925	30.9243159	5.007618433
31.69310473	0.634338853	32.32744358	31.05876587	5.04502905
31.81181538	0.718861717	32.53067709	31.09295366	5.082275567
31.83504184	0.749770342	32.58481218	31.0852715	5.119536717
31.87891253	0.696425217	32.57533775	31.18248731	5.1569261
32.03375184	0.742252608	32.77600445	31.29149923	5.19417845
32.03633212	0.762654009	32.79898613	31.27367811	5.231435667
32.13181709	0.812724055	32.94454115	31.31909304	5.2687487
32.27375342	0.739124018	33.01287744	31.5346294	5.30610475
32.2350433	0.712140935	32.94718423	31.52290236	5.343364283
32.33568962	0.85210344	33.18779306	31.48358618	5.38074555
32.43891583	0.783068789	33.22198462	31.65584704	5.418125483
32.51633568	0.923263363	33.43959904	31.59307232	5.45538365
32.59117446	0.871659866	33.46283433	31.7195146	5.492740283
32.64536824	0.885674621	33.53104286	31.75969362	5.5302072
32.76665996	0.895879975	33.66253994	31.87077998	5.5675095
32.92666141	0.928701567	33.85536297	31.99795984	5.60481995
32.98343547	0.851579489	33.83501496	32.13185598	5.642121867
33.00924182	1.000118005	34.00935983	32.00912382	5.679388567
33.07633898	0.931020889	34.00735987	32.14531809	5.717489767
33.23117908	1.021413919	34.25259299	32.20976516	5.75481455
33.331825	0.947070902	34.2788959	32.3847541	5.7921777
33.44021217	1.030153209	34.47036537	32.41005896	5.82947265
33.46601891	1.066335483	34.5323544	32.39968343	5.867079733
33.55376147	0.942397682	34.49615915	32.61136378	5.904332367
33.69569819	1.076490841	34.77218903	32.61920735	5.9415757
33.85311896	1.124635376	34.97775434	32.72848359	5.978920483
33.93053842	1.173722026	35.10426045	32.7568164	6.016216033
34.06473194	1.119704299	35.18443624	32.94502764	6.05357105
34.06473273	1.253291957	35.31802469	32.81144077	6.091080383
34.1937649	1.180335358	35.37410026	33.01342954	6.12844875
34.25054014	1.319709648	35.57024979	32.93083049	6.165767733
34.42602564	1.271781668	35.6978073	33.15424397	6.20300755
34.58860815	1.271734516	35.86034267	33.31687364	6.240304983
34.71247897	1.327900445	36.04037942	33.38457853	6.277606917
34.80280102	1.33455313	36.13735415	33.46824789	6.314835633
34.95506005	1.37596496	36.33102501	33.57909509	6.35221725
34.96796342	1.327835107	36.29579853	33.64012832	6.389487117
35.14602999	1.410624241	36.55665423	33.73540575	6.426855083
35.2389335	1.525591986	36.76452548	33.71334151	6.46413785
35.3421597	1.479654275	36.82181398	33.86250543	6.50140325
35.44796659	1.495959992	36.94392658	33.95200659	6.5388053
35.61312899	1.457774405	37.0709034	34.15535459	6.576159983
35.66474249	1.580608806	37.24535129	34.08413368	6.613560133
35.82990568	1.596794131	37.42669981	34.23311155	6.651106983
35.90990581	1.605732195	37.51563801	34.30417362	6.688550867
36.10087418	1.618397189	37.71927137	34.48247699	6.725829217
36.17313308	1.700015282	37.87314836	34.47311779	6.76312385
36.26861726	1.645656625	37.91427388	34.62296063	6.800457583
36.44152169	1.679870932	38.12139262	34.76165076	6.837903717
36.51636126	1.662463775	38.17882503	34.85389748	6.875182767
36.61442533	1.719921335	38.33434667	34.894504	6.912540983
36.87507349	1.736817839	38.61189133	35.13825565	6.94985575
36.89055675	1.771063553	38.66162031	35.1194932	6.987239617
37.01184847	1.837195819	38.84904429	35.17465265	7.024561417
37.05829983	1.83723238	38.89553221	35.22106745	7.061929167
37.27507573	1.831516559	39.10659229	35.44355918	7.09922085
37.47378613	1.930983092	39.40476922	35.54280303	7.136546383
37.47894748	1.91062358	39.38957105	35.5683239	7.173844417
37.64927202	1.979850156	39.62912217	35.66942186	7.211164317
37.82991768	1.994979832	39.82489752	35.83493785	7.2485332
37.92540108	1.929793018	39.8551941	35.99560806	7.285805283
38.02346672	2.064104003	40.08757073	35.95936272	7.32309745
38.20411318	1.962229443	40.16634262	36.24188373	7.360366033
38.28153342	2.083404876	40.3649383	36.19812855	7.397716433
38.44669583	2.141833593	40.58852942	36.30486223	7.435084533
38.57056822	2.069248879	40.6398171	36.50131934	7.472752933
38.71508444	2.164948305	40.88003275	36.55013613	7.510125067
38.82605346	2.228553001	41.05460646	36.59750046	7.547415217
38.93702169	2.176610775	41.11363247	36.76041092	7.584695767
39.10476477	2.217908264	41.32267303	36.88685651	7.622049117
39.22347503	2.2331985	41.45667353	36.99027653	7.6594717
39.36541057	2.295274704	41.66068528	37.07013587	7.696921117
39.50992836	2.392475639	41.902404	37.11745272	7.734199333
39.62605795	2.414918362	42.04097631	37.21113958	7.77149855
39.76283371	2.407574204	42.17040792	37.35525951	7.8088089
39.86605913	2.474753267	42.3408124	37.39130587	7.8461576
39.9512214	2.479732197	42.4309536	37.47148921	7.883469317
40.10348122	2.471424806	42.57490603	37.63205641	7.9207997
40.21703091	2.584782473	42.80181339	37.63224844	7.95812425
40.3667077	2.496214168	42.86292187	37.87049353	7.99570065
40.53186931	2.570201811	43.10207113	37.9616675	8.03302805
40.64283912	2.67585563	43.31869475	37.96698349	8.070347533
40.84929232	2.562996012	43.41228833	38.28629631	8.10768125
40.93187313	2.662875344	43.59474848	38.26899779	8.144954483
41.00929338	2.691111964	43.70040534	38.31818141	8.182279267
41.24413322	2.714168438	43.95830165	38.52996478	8.219603633
41.36284347	2.761459773	44.12430325	38.6013837	8.256950583
41.48155373	2.694767683	44.17632141	38.78678605	8.294255483
41.69574896	2.789245974	44.48499493	38.90650298	8.331588583
41.69316828	2.808325185	44.50149347	38.8848431	8.368840233
41.95381566	2.815043946	44.7688596	39.13877171	8.4061855
42.00284769	2.902034375	44.90488207	39.10081332	8.44368135
42.13187986	2.902424231	45.03430409	39.22945563	8.48097095
42.30736575	2.923567524	45.23093328	39.38379823	8.518291817
42.43123736	2.948560757	45.37979812	39.4826766	8.555620233
42.58091571	2.966406809	45.54732252	39.61450891	8.592918233
42.76930419	2.903830079	45.67313427	39.86547411	8.63025315
42.71252934	2.881190135	45.59371948	39.83133921	8.667467683
43.01446673	2.946541872	45.9610086	40.06792486	8.704780817
43.06608023	2.903647003	45.96972723	40.16243322	8.742150517
43.24672668	2.945953112	46.19267979	40.30077357	8.779478933
43.36027637	2.999516681	46.35979306	40.36075969	8.816779367
43.54350193	2.929904523	46.47340645	40.61359741	8.8541053
43.77576188	2.936432634	46.71219451	40.83932925	8.89144015
43.85060145	2.961711886	46.81231334	40.88888957	8.928724267
44.0028597	2.99198645	46.99484615	41.01087325	8.966056333
44.21447425	3.005353243	47.21982749	41.209121	9.003341433
44.24286167	2.986814671	47.22967634	41.256047	9.040659117
44.52157377	2.968248132	47.4898219	41.55332564	9.0780736
44.64802605	3.012494062	47.66052011	41.63553199	9.115389833
44.77189687	2.877727514	47.64962438	41.89416936	9.1526755
44.89576848	3.016951539	47.91272002	41.87881694	9.190092017
45.11512584	2.99155803	48.10668387	42.12356781	9.2274371
45.22093272	3.019424406	48.24035713	42.20150832	9.264758133
45.36028916	3.092354146	48.45264331	42.26793502	9.302036367
45.49706336	3.05632922	48.55339258	42.44073414	9.339337283
45.65964509	2.991192514	48.6508376	42.66845257	9.376655083
45.74222668	3.115772846	48.85799953	42.62645384	9.41389385
45.9383564	3.046175355	48.98453176	42.89218105	9.4511711
46.09835745	3.064286397	49.16264385	43.03407106	9.488529633
46.20158366	3.125506404	49.32709007	43.07607726	9.525798733
46.35900404	3.082358246	49.44136229	43.2766458	9.563184183
46.57836062	3.090266078	49.6686267	43.48809454	9.600434867
46.74352224	2.983256504	49.72677874	43.76026573	9.6376496
46.80287776	3.098042114	49.90091987	43.70483564	9.674894383
47.01191164	3.05982454	50.07173618	43.9520871	9.712212117
47.15900932	3.065859889	50.2248692	44.09314943	9.749551267
47.28546238	3.042616471	50.32807885	44.24284591	9.786821733
47.3990105	3.02969479	50.42870529	44.36931571	9.8241162
47.60804517	3.0929383	50.70098347	44.51510687	9.861467567
47.80417488	3.035483367	50.83965825	44.76869152	9.89881595
47.87901367	3.041860247	50.92087392	44.83715342	9.936165583
48.05191888	3.12736739	51.17928627	44.92455149	9.973507033
48.17837038	3.070018239	51.24838862	45.10835214	10.01076843
48.33837143	3.164463714	51.50283515	45.17390772	10.04802658
48.41579168	3.167671536	51.58346321	45.24812014	10.08541043
48.57321206	3.277454168	51.85066623	45.29575789	10.12265723
48.69450378	3.214602646	51.90910642	45.47990113	10.15997513
48.81579392	3.215590767	52.03138469	45.60020316	10.1972958
48.96289082	3.220388928	52.18327974	45.74250189	10.23464647
49.11257232	3.303279436	52.41585175	45.80929288	10.27193953
49.32676597	3.30032898	52.62709495	46.02643699	10.3092082
49.43257364	3.291749681	52.72432332	46.14082396	10.34650782
49.66225213	3.239442707	52.90169484	46.42280942	10.38379402
49.78870362	3.341461402	53.13016503	46.44724222	10.42113587
49.974513	3.312714615	53.28722762	46.66179839	10.45845852
50.17838474	3.325397426	53.50378217	46.85298732	10.49584043
50.32290175	3.333107938	53.65600969	46.98979381	10.53309537
50.49064404	3.341907525	53.83255156	47.14873652	10.57039703
50.58870968	3.341959339	53.93066902	47.24675035	10.60768632
50.87000246	3.454064269	54.32406673	47.41593819	10.64495988
51.0222607	3.401612445	54.42387315	47.62064826	10.68244688
51.01451789	3.383243596	54.39776149	47.63127429	10.71979332
51.15645501	3.474118526	54.63057353	47.68233648	10.75712408
51.36548967	3.523655042	54.88914471	47.84183463	10.79442322
51.57194209	3.448112841	55.02005493	48.12382925	10.83166238
51.69839437	3.508092916	55.20648728	48.19030145	10.86906548
51.90484757	3.523711023	55.42855859	48.38113655	10.90639077
52.07517054	3.453498418	55.52866896	48.62167212	10.94376937
52.24549429	3.496996986	55.74249128	48.74849731	10.98114793
52.39517343	3.517923286	55.91309672	48.87725015	11.01846407
52.52420718	3.536916798	56.06112397	48.98729038	11.05575655
52.69194868	3.491920486	56.18386917	49.2000282	11.09305928
52.91646661	3.492843894	56.4093105	49.42362271	11.13060983
53.03259619	3.563758149	56.59635434	49.46883804	11.1681184
53.23646872	3.54607413	56.78254285	49.69039459	11.20556003
53.35259909	3.585937938	56.93853702	49.76666115	11.24308427
53.60550365	3.593051016	57.19855467	50.01245263	11.28065627
53.78098797	3.49747308	57.27846105	50.28351489	11.31812997
53.95647307	3.559048291	57.51552136	50.39742478	11.3556686
54.12163626	3.565337598	57.68697386	50.55629866	11.39318288
54.20421786	3.504732581	57.70895044	50.69948528	11.43061685
54.3771215	3.523458884	57.90058038	50.85366262	11.4680206
54.53454031	3.509297797	58.0438381	51.02524251	11.50557212
54.75647834	3.563153292	58.31963164	51.19332505	11.54305247
54.90873737	3.592922019	58.50165939	51.31581535	11.58052872
54.97067278	3.5721155	58.54278828	51.39855728	11.61795182
55.18744947	3.563065535	58.75051501	51.62438394	11.65548248
55.38616065	3.621915699	59.00807635	51.76424495	11.69294432
55.52809619	3.632940381	59.16103657	51.89515581	11.7305351
55.60293655	3.603541228	59.20647778	51.99939532	11.76800963
55.84809988	3.500456566	59.34855644	52.34764331	11.8055381
56.00293958	3.63614262	59.6390822	52.36679696	11.84296272
56.15261794	3.652849125	59.80546706	52.49976881	11.88049015
56.29713494	3.5496563	59.84679124	52.74747864	11.91798228
56.37971575	3.659770231	60.03948598	52.71994552	11.95557462
56.64036391	3.677362834	60.31772675	52.96300108	11.99296197
56.78229867	3.685393967	60.46769264	53.0969047	12.03129695
56.98101063	3.62121466	60.60222529	53.35979597	12.0688429
57.11778561	3.742552328	60.86033794	53.37523329	12.10646952
57.31649758	3.669219856	60.98571743	53.64727772	12.14399442
57.50488606	3.622137206	61.12702326	53.88274885	12.18149702
57.65198216	3.733606293	61.38558846	53.91837587	12.21895043
57.85585469	3.763350213	61.6192049	54.09250448	12.2565357
58.00037248	3.718807962	61.71918044	54.28156452	12.29404053
58.19134164	3.778678428	61.97002006	54.41266321	12.3314471
58.42101855	3.774420845	62.1954394	54.64659771	12.36874995
58.56811702	3.689673014	62.25779003	54.878444	12.40606315
58.80037776	3.710076256	62.51045401	55.0903015	12.44337687
58.84166777	3.808036575	62.64970434	55.03363119	12.48065892
59.14360515	3.751474727	62.89507988	55.39213043	12.51785388
59.27263811	3.850341767	63.12297988	55.42229634	12.55514628
59.40425095	3.933546476	63.33779743	55.47070448	12.59247275
59.60038224	3.891843007	63.49222525	55.70853924	12.629808
59.8016741	3.803291029	63.60496512	55.99838307	12.66709558
59.96683729	3.886303614	63.8531409	56.08053367	12.70437728
60.17070824	3.847991576	64.01869982	56.32271666	12.74165622
60.41845145	3.852880381	64.27133184	56.56557107	12.77899647
60.61716342	3.898880467	64.51604388	56.71828295	12.8162941
60.72039041	3.871840739	64.59223115	56.84854967	12.85363022
60.97329498	3.937893087	64.91118806	57.03540189	12.89094685
61.12297254	3.852724113	64.97569666	57.27024843	12.92825205
61.31136024	3.866942814	65.17830305	57.44441742	12.96555552
61.44555454	3.927868283	65.37342282	57.51768626	13.00284362
61.64426651	4.021060093	65.6653266	57.62320641	13.04019522
61.87394499	3.955675269	65.82962026	57.91826973	13.07753248
62.0494301	3.904743092	65.95417319	58.14468701	13.11488965
62.17072103	3.963192898	66.13391393	58.20752813	13.15220613
62.40814312	4.016281865	66.42442498	58.39186125	13.18952473
62.59136946	4.066794935	66.65816439	58.52457452	13.22688077
62.80814379	4.047474104	66.85561789	58.76066968	13.26413583
62.8262093	4.076567336	66.90277663	58.74964196	13.30140187
63.03008183	4.107782417	67.13786424	58.92229941	13.33874508
63.29588976	3.99056919	67.28645895	59.30532057	13.37598205
63.43266396	4.093870196	67.52653415	59.33879376	13.41326675
63.68040874	4.102084156	67.7824929	59.57832459	13.45059357
63.8404098	4.006942989	67.84735279	59.83346681	13.48787113
63.97718399	4.07729757	68.05448156	59.89988642	13.52524027
64.08041099	4.116490444	68.19690143	59.96392054	13.56260403
64.27912216	4.134060758	68.41318292	60.14506141	13.59990682
64.55267291	4.144648803	68.69732172	60.40802411	13.6372177
64.68428576	4.315168143	68.9994539	60.36911761	13.67474215
64.85202884	4.183366078	69.03539491	60.66866276	13.71206387
65.06622406	4.234674439	69.3008985	60.83154962	13.74934408
65.29332109	4.325645097	69.61896619	60.96767599	13.78758083
65.45590361	4.326196971	69.78210058	61.12970664	13.82487548
65.60558118	4.264354435	69.86993561	61.34122674	13.86215968
65.71913087	4.319422173	70.03855304	61.3997087	13.8994903
65.89719744	4.257916427	70.15511386	61.63928101	13.936756
66.0881658	4.35495762	70.44312342	61.73320818	13.97407693
66.32042497	4.387470867	70.70789583	61.9329541	14.01130623
66.56300762	4.392167203	70.95517482	62.17084041	14.04864182
66.6584918	4.471970556	71.13046235	62.18652124	14.08594305
66.90881569	4.384857038	71.29367273	62.52395865	14.12326165
67.01978392	4.435025866	71.45480979	62.58475805	14.16054247
67.22107735	4.400044828	71.62112217	62.82103252	14.19779628
67.41204492	4.493065712	71.90511064	62.91897921	14.23509488
67.6314015	4.53494621	72.16634771	63.09645529	14.2723492
67.76043367	4.438582993	72.19901666	63.32185068	14.30961713
67.93075743	4.492008775	72.4227662	63.43874865	14.34690447
68.25592167	4.549454227	72.8053759	63.70646744	14.38420827
68.32559989	4.611397685	72.93699758	63.71420221	14.421447
68.55527917	4.569466786	73.12474595	63.98581238	14.45872103
68.78753676	4.646950078	73.43448684	64.14058668	14.4960466
68.97850591	4.649958827	73.62846474	64.32854708	14.53333665
69.1952826	4.536526056	73.73180866	64.65875654	14.57061683
69.33721893	4.682430776	74.01964971	64.65478815	14.60795372
69.53334865	4.642540502	74.17588915	64.89080815	14.6452176
69.73980106	4.692885537	74.4326866	65.04691553	14.68251423
69.94109291	4.782652278	74.72374519	65.15844064	14.71976833
70.08044857	4.651989388	74.73243796	65.42845918	14.7571188
70.25593525	4.682615547	74.93855079	65.5733197	14.79442723
70.48303228	4.743369281	75.22640156	65.73966299	14.83174518
70.61464669	4.745875305	75.360522	65.86877139	14.86902837
70.87271182	4.824516949	75.69722877	66.04819487	14.90639505
71.08690705	4.830272302	75.91717935	66.25663474	14.94374648
71.15142313	4.857343341	76.00876647	66.29407979	14.98099633
71.35529644	4.805261352	76.1605578	66.55003509	15.01824452
71.64433046	4.866300498	76.51063095	66.77802996	15.0556352
71.75787858	4.850215605	76.60809418	66.90766297	15.09292902
71.91271985	4.837916874	76.75063673	67.07480298	15.13033483
72.09594541	4.926200495	77.0221459	67.16974491	15.16764955
72.26110781	4.880475933	77.14158375	67.38063188	15.2049336
72.52175362	4.908960736	77.43071435	67.61279288	15.2422601
72.67917399	5.035779972	77.71495397	67.64339402	15.27950173
72.83143302	4.930087294	77.76152032	67.90134573	15.31683212
73.07143657	4.939716917	78.01115349	68.13171966	15.35412807
73.32950249	4.936174775	78.26567726	68.39332771	15.39140743
73.44563207	5.036934042	78.48256611	68.40869803	15.4287404
73.6288592	5.119580627	78.74843982	68.50927857	15.46595072
73.81724767	5.021484052	78.83873173	68.79576362	15.50323145
74.02627998	4.996131901	79.02241188	69.03014808	15.54141727
74.19402306	5.109941029	79.30396409	69.08408203	15.5787697
74.40305693	5.12364232	79.52669925	69.27941461	15.61605457
74.55531754	5.018265437	79.57358298	69.5370521	15.6532824
74.82628447	5.028347724	79.85463219	69.79793674	15.69064447
75.00435024	5.112592481	80.11694272	69.89175776	15.7279812
75.06628801	5.216491833	80.28277985	69.84979618	15.76521587
75.30370853	5.122586265	80.42629479	70.18112226	15.80246392
75.42757935	5.085033198	80.51261255	70.34254615	15.8397358
75.61854929	5.140089057	80.75863834	70.47846023	15.87709423
75.81468058	5.173834199	80.98851477	70.64084638	15.91433423
75.98500354	5.088581762	81.07358531	70.89642178	15.95163842
76.15016673	5.15214468	81.30231142	70.99802205	15.98904537
76.37984444	5.159002144	81.53884658	71.22084229	16.02634572
76.52436066	5.153405696	81.67776635	71.37095496	16.06371585
76.6946852	5.208109163	81.90279436	71.48657603	16.10099555
76.96823516	5.215680725	82.18391588	71.75255443	16.13836132
77.08436474	5.265354249	82.34971899	71.81901049	16.1757471
77.22630107	5.181576783	82.40787785	72.04472429	16.21308595
77.31920537	5.250547185	82.56975255	72.06865818	16.25031212
77.56436869	5.213408881	82.77777757	72.35095981	16.28759895
77.79920774	5.169022876	82.96823062	72.63018487	16.3248332
77.86372383	5.247260984	83.11098481	72.61646284	16.36212583
78.10372738	5.310606447	83.41433382	72.79312093	16.39947403
78.33340508	5.376507024	83.7099121	72.95689806	16.4367115
78.44695477	5.299800377	83.74675515	73.1471544	16.4740805
78.63534168	5.225301821	83.8606435	73.41003986	16.51141707
78.78243936	5.332078317	84.11451768	73.45036104	16.54869757
78.96824795	5.269216131	84.23746408	73.69903182	16.58602013
79.18760453	5.27663291	84.46423744	73.91097162	16.6233713
79.34244344	5.31717902	84.65962246	74.02526442	16.66068112
79.53341181	5.242381929	84.77579374	74.29102988	16.69793908
79.66244398	5.342796203	85.00524018	74.31964778	16.73522788
79.80180042	5.286103756	85.08790418	74.51569667	16.77252575
80.04954521	5.279258178	85.32880339	74.77028703	16.80981488
80.19148154	5.319285728	85.51076727	74.87219581	16.84708502
80.30502966	5.315540647	85.62057031	74.98948901	16.88439947
80.4340634	5.335324771	85.76938817	75.09873863	16.92168053
80.64825706	5.336911787	85.98516884	75.31134527	16.95904983
80.84181003	5.25991092	86.10172095	75.58189911	16.99636562
80.92180702	5.336227486	86.2580345	75.58557953	17.03364378
81.09987437	5.254032071	86.35390644	75.8458423	17.07094697
81.31922937	5.289297385	86.60852676	76.02993199	17.10827637
81.49987504	5.339112708	86.83898775	76.16076233	17.14563758
81.63665159	5.291026883	86.92767848	76.34562471	17.18292787
81.73471567	5.361073163	87.09578883	76.3736425	17.22024733
81.94632943	5.315715697	87.26204513	76.63061373	17.25759183
82.20697523	5.334093318	87.54106855	76.87288191	17.29573473
82.24568771	5.278675558	87.52436327	76.96701216	17.3330373
82.38504416	5.293707309	87.67875147	77.09133685	17.3703606
